ROWNUM, X, Y, FEEDER
﻿298,245269.66,2732199.8990000002,F320
﻿299,246463.27600000001,2733931.8450000002,F320
﻿300,243875.821,2732947.7289999998,F320
﻿301,245336.66099999999,2732433.2960000001,F320
﻿302,245571.37299999999,2733744.5010000002,F320
﻿303,246618.05900000001,2733866.8879999998,F320
﻿304,244759.592,2733415.281,F320
﻿305,246177.50200000001,2733850.568,F320
﻿306,245455.99799999999,2733061.4470000002,F320
﻿307,244989.51699999999,2731784.2850000001,F320
﻿308,245554.06899999999,2733096.2659999998,F320
﻿309,245258.011,2731474.4980000001,F320
﻿310,244735.89499999999,2733268.3590000002,F320
﻿311,243880.41899999999,2733606.986,F320
﻿312,245610.378,2733356.0690000001,F320
﻿313,243707.28,2733596.8840000001,F320
﻿314,243383.64300000001,2733145.9049999998,F320
﻿315,245965.073,2733944.4539999999,F320
﻿316,246291.42000000001,2734013.3300000001,F320
﻿317,245474.679,2733399.2919999999,F320
﻿318,245686.446,2732548.2790000001,F320
﻿319,245291.06,2732626.77,F320
﻿320,246166.11799999999,2733375.8769999999,F320
﻿321,245170.568,2731547.4350000001,F320
﻿322,245477.60000000001,2733352.733,F320
﻿323,245192.11900000001,2731272.034,F320
﻿324,245849.17600000001,2733249.5720000002,F320
﻿325,245966.26999999999,2733096.7769999998,F320
﻿326,245256.04300000001,2731377.5559999999,F320
﻿327,243265.95600000001,2733195.7050000001,F320
﻿328,245101.01199999999,2731299.182,F320
﻿329,244721.49900000001,2732110.6499999999,F320
﻿330,246438.285,2734048.4219999998,F320
﻿331,246266.83600000001,2733089.8500000001,F320
﻿332,244767.33600000001,2733301.165,F320
﻿333,245384.28,2732836.8840000001,F320
﻿334,245173.17999999999,2731318.8739999998,F320
﻿335,244029.128,2732939.8679999998,F320
﻿336,245946.22500000001,2733218.9380000001,F320
﻿337,245331.91399999999,2732536.247,F320
﻿338,245109.14600000001,2731209.8089999999,F320
﻿339,243633.356,2733090.8029999998,F320
﻿340,245214.21799999999,2731836.1899999999,F320
﻿341,245577.196,2732549.0610000002,F320
﻿342,245420.326,2732604.7710000002,F320
