ROWNUM, X, Y, FEEDER
133,180241.03400000001,2509924.2570000002,6A23
134,180262.05100000001,2509341.2590000001,6A23
135,180438.255,2510621.392,6A23
136,180743.96400000001,2510340.7999999998,6A23
137,180221.20199999999,2510807.9980000001,6A23
138,180137.31400000001,2510457.4849999999,6A23
139,180245.42499999999,2510108.3760000002,6A23
140,180090.76500000001,2510108.9920000001,6A23
141,180169.318,2509172.1499999999,6A23
142,179606.01500000001,2511140.2599999998,6A23
143,180114.484,2511037.702,6A23
144,180464.497,2509259.148,6A23
145,180238.454,2509722.6490000002,6A23
146,180283.44399999999,2509217.5469999998,6A23
147,179739.25200000001,2509862.4479999999,6A23
148,180248.06299999999,2510702.7400000002,6A23
149,180285.94200000001,2509431.5920000002,6A23
150,180106.122,2509427.4180000001,6A23
151,180108.76000000001,2510881.1170000001,6A23
152,180345.261,2509203.5449999999,6A23
153,180345.16500000001,2510109.2650000001,6A23
154,179732.541,2510121.3810000001,6A23
155,180728.34,2509367.0890000002,6A23
156,180180.489,2510753.4410000001,6A23
157,180594.25599999999,2510433.3259999999,6A23
158,180455.42499999999,2509620.1889999998,6A23
159,180516.04699999999,2510023.8730000001,6A23
160,180858.155,2509434.2239999999,6A23
161,179790.95499999999,2510065.352,6A23
162,180232.57399999999,2510117.8960000002,6A23
163,179487.06599999999,2510447.0660000001,6A23
164,179616.03,2511226,6A23
165,180574.514,2510555.2859999998,6A23
166,180961.647,2509068.7940000002,6A24
167,181669.63500000001,2509594.7429999998,6A24
168,181884.98499999999,2509562.2080000001,6A24
169,180518.04999999999,2509206.1660000002,6A24
170,180958.47500000001,2509327.182,6A24
171,181399.67600000001,2509441.8560000001,6A24
172,181747.16800000001,2509834.1690000002,6A24
173,181159.068,2509176.7459999998,6A24
174,181273.223,2509279.3360000001,6A24
175,181310.93700000001,2509393.1639999999,6A24
176,181682.43299999999,2509590.2489999998,6A24
177,180995.43799999999,2509217.125,6A24
178,180806.807,2509122.9070000001,6A24
179,181432.39199999999,2509663.9670000002,6A24
180,180623.07399999999,2509202.5430000001,6A24
181,181668.20300000001,2509417.3470000001,6A24
182,181029.08799999999,2509412.085,6A24
183,181426.87299999999,2509374.909,6A24
184,181446.82000000001,2508890.3190000001,6A24
185,181159.06299999999,2509813.7910000002,6A24
186,181032.07699999999,2509299.3650000002,6A24
187,181383.95000000001,2509173.8999999999,6A24
188,180627.07000000001,2509117.9950000001,6A24
189,181051.592,2509827.46,6A24
190,180585.07199999999,2509115.6299999999,6A24
191,181236.59299999999,2509721.361,6A24
192,181247.03700000001,2509380.8769999999,6A24
193,181058.821,2509207.1570000001,6A24
194,181123.902,2509527.2719999999,6A24
195,181148.14799999999,2509684.4939999999,6A24
196,181094.351,2509635.1189999999,6A24
197,180695.36199999999,2509005.0830000001,6A24
198,180183.13399999999,2511802.4350000001,6A24
199,181733.73499999999,2509455.8450000002,6A24
200,181598.06599999999,2509523.2110000001,6A24
201,181840.12100000001,2509729.7429999998,6A24
202,180980.12599999999,2509425.04,6A24
203,181045.51500000001,2509141.8309999998,6A24
204,181207.68400000001,2509281.895,6A24
205,180750.94699999999,2509015.7930000001,6A24
206,180941.791,2509173.375,6A24
207,181198.38200000001,2509669.736,6A24
208,180123.601,2511384.3560000001,6A24
209,181071.48300000001,2509521.8999999999,6A24
210,181510.973,2509709.1510000001,6A24
211,181159.391,2509775.8080000002,6A24
212,180763.179,2509299.3500000001,6A24
213,180677.82500000001,2509042.608,6A24
214,180878.31700000001,2509064.5389999999,6A24
